dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS,revenue,cost,profit,profit_margin
2022-09-29,4,1,9,12,0,6,0,1,0.62,0.6212,0.41,0.2985,casual,191,4.99,1.56,953.09,297.96000000000004,655.13,0.687374749498998
2022-09-29,4,1,9,13,0,6,0,1,0.62,0.6212,0.41,0.2985,casual,233,4.99,1.56,1162.67,363.48,799.19,0.687374749498998
2022-09-29,4,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537,casual,302,4.99,1.56,1506.98,471.12,1035.8600000000001,0.687374749498998
2022-09-29,4,1,9,15,0,6,0,1,0.6,0.6212,0.43,0.2537,casual,271,4.99,1.56,1352.29,422.76,929.53,0.687374749498998
2022-09-29,4,1,9,16,0,6,0,1,0.62,0.6212,0.41,0.2537,casual,275,4.99,1.56,1372.25,429.0,943.25,0.687374749498998
2022-09-29,4,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582,casual,256,4.99,1.56,1277.44,399.36,878.08,0.687374749498998
2022-09-29,4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,casual,174,4.99,1.56,868.26,271.44,596.8199999999999,0.6873747494989979
2022-09-29,4,1,9,19,0,6,0,1,0.52,0.5,0.55,0.1642,casual,119,4.99,1.56,593.8100000000001,185.64000000000001,408.1700000000001,0.687374749498998
2022-09-29,4,1,9,20,0,6,0,1,0.52,0.5,0.55,0.194,casual,88,4.99,1.56,439.12,137.28,301.84000000000003,0.687374749498998
2022-09-29,4,1,9,21,0,6,0,1,0.52,0.5,0.55,0.1343,casual,73,4.99,1.56,364.27000000000004,113.88000000000001,250.39000000000004,0.687374749498998
2022-09-29,4,1,9,22,0,6,0,1,0.5,0.4848,0.63,0.1045,casual,48,4.99,1.56,239.52,74.88,164.64000000000001,0.687374749498998
2022-09-29,4,1,9,23,0,6,0,1,0.5,0.4848,0.59,0.0896,casual,35,4.99,1.56,174.65,54.6,120.05000000000001,0.687374749498998
2022-09-30,4,1,9,0,0,0,0,1,0.5,0.4848,0.59,0,casual,35,4.99,1.56,174.65,54.6,120.05000000000001,0.687374749498998
2022-09-30,4,1,9,1,0,0,0,1,0.5,0.4848,0.59,0,casual,31,4.99,1.56,154.69,48.36,106.33,0.687374749498998
2022-09-30,4,1,9,2,0,0,0,1,0.48,0.4697,0.63,0,casual,21,4.99,1.56,104.79,32.76,72.03,0.687374749498998
2022-09-30,4,1,9,3,0,0,0,1,0.46,0.4545,0.67,0.0896,casual,17,4.99,1.56,84.83,26.52,58.31,0.687374749498998
2022-09-30,4,1,9,4,0,0,0,1,0.46,0.4545,0.67,0.0896,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-09-30,4,1,9,5,0,0,0,1,0.44,0.4394,0.72,0,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-09-30,4,1,9,6,0,0,0,1,0.44,0.4394,0.72,0.0896,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-09-30,4,1,9,7,0,0,0,1,0.44,0.4394,0.77,0,casual,14,4.99,1.56,69.86,21.84,48.019999999999996,0.6873747494989979
2022-09-30,4,1,9,8,0,0,0,1,0.48,0.4697,0.67,0.1045,casual,18,4.99,1.56,89.82000000000001,28.080000000000002,61.74000000000001,0.687374749498998
2022-09-30,4,1,9,9,0,0,0,1,0.52,0.5,0.63,0.1045,casual,74,4.99,1.56,369.26,115.44,253.82,0.687374749498998
2022-09-30,4,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642,casual,160,4.99,1.56,798.4000000000001,249.60000000000002,548.8000000000001,0.687374749498998
2022-09-30,4,1,9,11,0,0,0,1,0.6,0.6212,0.43,0.2239,casual,222,4.99,1.56,1107.78,346.32,761.46,0.687374749498998
2022-09-30,4,1,9,12,0,0,0,1,0.62,0.6212,0.41,0.2985,casual,206,4.99,1.56,1027.94,321.36,706.58,0.687374749498998
2022-09-30,4,1,9,13,0,0,0,1,0.62,0.6212,0.41,0.2537,casual,180,4.99,1.56,898.2,280.8,617.4000000000001,0.687374749498998
2022-09-30,4,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537,casual,208,4.99,1.56,1037.92,324.48,713.44,0.687374749498998
2022-09-30,4,1,9,15,0,0,0,1,0.64,0.6212,0.36,0.2537,casual,230,4.99,1.56,1147.7,358.8,788.9000000000001,0.687374749498998
2022-09-30,4,1,9,16,0,0,0,1,0.64,0.6212,0.36,0.2239,casual,202,4.99,1.56,1007.98,315.12,692.86,0.687374749498998
2022-09-30,4,1,9,17,0,0,0,1,0.62,0.6212,0.35,0.2836,casual,195,4.99,1.56,973.0500000000001,304.2,668.8500000000001,0.6873747494989981
2022-09-30,4,1,9,18,0,0,0,1,0.52,0.5,0.59,0.4478,casual,91,4.99,1.56,454.09000000000003,141.96,312.13,0.6873747494989979
2022-09-30,4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343,casual,34,4.99,1.56,169.66,53.04,116.62,0.687374749498998
2022-09-30,4,1,9,20,0,0,0,3,0.5,0.4848,0.72,0.1343,casual,31,4.99,1.56,154.69,48.36,106.33,0.687374749498998
2022-09-30,4,1,9,21,0,0,0,1,0.5,0.4848,0.68,0,casual,19,4.99,1.56,94.81,29.64,65.17,0.687374749498998
2022-09-30,4,1,9,22,0,0,0,1,0.48,0.4697,0.72,0,casual,15,4.99,1.56,74.85000000000001,23.400000000000002,51.45,0.6873747494989979
2022-09-30,4,1,9,23,0,0,0,1,0.48,0.4697,0.72,0.0896,casual,8,4.99,1.56,39.92,12.48,27.44,0.687374749498998
2022-10-01,4,1,10,0,0,1,1,1,0.46,0.4545,0.72,0.1045,casual,6,4.99,1.56,29.94,9.36,20.580000000000002,0.687374749498998
2022-10-01,4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,casual,5,4.99,1.56,24.950000000000003,7.800000000000001,17.150000000000002,0.687374749498998
2022-10-01,4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0,casual,6,4.99,1.56,29.94,9.36,20.580000000000002,0.687374749498998
2022-10-01,4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-10-01,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-10-01,4,1,10,5,0,1,1,1,0.44,0.4394,0.77,0,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-01,4,1,10,6,0,1,1,1,0.44,0.4394,0.77,0.1045,casual,8,4.99,1.56,39.92,12.48,27.44,0.687374749498998
2022-10-01,4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,casual,13,4.99,1.56,64.87,20.28,44.59,0.687374749498998
2022-10-01,4,1,10,8,0,1,1,2,0.46,0.4545,0.77,0.1045,casual,40,4.99,1.56,199.60000000000002,62.400000000000006,137.20000000000002,0.687374749498998
2022-10-01,4,1,10,9,0,1,1,2,0.52,0.5,0.63,0,casual,26,4.99,1.56,129.74,40.56,89.18,0.687374749498998
2022-10-01,4,1,10,10,0,1,1,1,0.54,0.5152,0.56,0,casual,44,4.99,1.56,219.56,68.64,150.92000000000002,0.687374749498998
2022-10-01,4,1,10,11,0,1,1,1,0.58,0.5455,0.46,0,casual,76,4.99,1.56,379.24,118.56,260.68,0.687374749498998
2022-10-01,4,1,10,12,0,1,1,2,0.6,0.6212,0.43,0.1642,casual,61,4.99,1.56,304.39,95.16,209.23,0.687374749498998
2022-10-01,4,1,10,13,0,1,1,2,0.6,0.6212,0.43,0.1642,casual,80,4.99,1.56,399.20000000000005,124.80000000000001,274.40000000000003,0.687374749498998
2022-10-01,4,1,10,14,0,1,1,2,0.6,0.6212,0.43,0.1045,casual,51,4.99,1.56,254.49,79.56,174.93,0.687374749498998
2022-10-01,4,1,10,15,0,1,1,2,0.62,0.6212,0.43,0.1343,casual,95,4.99,1.56,474.05,148.20000000000002,325.85,0.687374749498998
2022-10-01,4,1,10,16,0,1,1,2,0.62,0.6212,0.46,0.2537,casual,51,4.99,1.56,254.49,79.56,174.93,0.687374749498998
2022-10-01,4,1,10,17,0,1,1,3,0.56,0.5303,0.6,0.2537,casual,65,4.99,1.56,324.35,101.4,222.95000000000002,0.687374749498998
2022-10-01,4,1,10,18,0,1,1,3,0.56,0.5303,0.64,0.1045,casual,42,4.99,1.56,209.58,65.52,144.06,0.687374749498998
2022-10-01,4,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,casual,33,4.99,1.56,164.67000000000002,51.480000000000004,113.19000000000001,0.687374749498998
2022-10-01,4,1,10,20,0,1,1,3,0.54,0.5152,0.68,0,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-10-01,4,1,10,21,0,1,1,2,0.54,0.5152,0.73,0.1343,casual,13,4.99,1.56,64.87,20.28,44.59,0.687374749498998
2022-10-01,4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,casual,17,4.99,1.56,84.83,26.52,58.31,0.687374749498998
2022-10-01,4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0,casual,17,4.99,1.56,84.83,26.52,58.31,0.687374749498998
2022-10-02,4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-10-02,4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-10-02,4,1,10,2,0,2,1,2,0.54,0.5152,0.77,0.1045,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-10-02,4,1,10,3,0,2,1,2,0.54,0.5152,0.88,0.194,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-10-02,4,1,10,4,0,2,1,2,0.56,0.5303,0.83,0.0896,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-02,4,1,10,5,0,2,1,2,0.56,0.5303,0.83,0.1343,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-10-02,4,1,10,6,0,2,1,3,0.58,0.5455,0.83,0.1045,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-10-02,4,1,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045,casual,4,4.99,1.56,19.96,6.24,13.72,0.687374749498998
2022-10-02,4,1,10,8,0,2,1,3,0.6,0.5455,0.88,0,casual,6,4.99,1.56,29.94,9.36,20.580000000000002,0.687374749498998
2022-10-02,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-10-02,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-10-02,4,1,10,11,0,2,1,3,0.58,0.5455,0.94,0.1343,casual,7,4.99,1.56,34.93,10.92,24.009999999999998,0.6873747494989979
2022-10-02,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,casual,6,4.99,1.56,29.94,9.36,20.580000000000002,0.687374749498998
2022-10-02,4,1,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343,casual,6,4.99,1.56,29.94,9.36,20.580000000000002,0.687374749498998
2022-10-02,4,1,10,14,0,2,1,3,0.6,0.5455,0.88,0.1343,casual,16,4.99,1.56,79.84,24.96,54.88,0.687374749498998
2022-10-02,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,casual,14,4.99,1.56,69.86,21.84,48.019999999999996,0.6873747494989979
2022-10-02,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,casual,46,4.99,1.56,229.54000000000002,71.76,157.78000000000003,0.687374749498998
2022-10-02,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,casual,38,4.99,1.56,189.62,59.28,130.34,0.687374749498998
2022-10-02,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,casual,48,4.99,1.56,239.52,74.88,164.64000000000001,0.687374749498998
2022-10-02,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0,casual,27,4.99,1.56,134.73000000000002,42.120000000000005,92.61000000000001,0.687374749498998
2022-10-02,4,1,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343,casual,20,4.99,1.56,99.80000000000001,31.200000000000003,68.60000000000001,0.687374749498998
2022-10-02,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,casual,24,4.99,1.56,119.76,37.44,82.32000000000001,0.687374749498998
2022-10-02,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045,casual,28,4.99,1.56,139.72,43.68,96.03999999999999,0.6873747494989979
2022-10-02,4,1,10,23,0,2,1,2,0.62,0.5455,0.94,0,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-10-03,4,1,10,0,0,3,1,3,0.62,0.5455,0.94,0,casual,5,4.99,1.56,24.950000000000003,7.800000000000001,17.150000000000002,0.687374749498998
2022-10-03,4,1,10,1,0,3,1,2,0.62,0.5455,0.94,0,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-10-03,4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-03,4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-10-03,4,1,10,4,0,3,1,2,0.6,0.5,1.0,0,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-03,4,1,10,5,0,3,1,2,0.62,0.5455,0.94,0.1045,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-03,4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,casual,4,4.99,1.56,19.96,6.24,13.72,0.687374749498998
2022-10-03,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-10-03,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,casual,28,4.99,1.56,139.72,43.68,96.03999999999999,0.6873747494989979
2022-10-03,4,1,10,9,0,3,1,2,0.62,0.5758,0.83,0.194,casual,30,4.99,1.56,149.70000000000002,46.800000000000004,102.9,0.6873747494989979
2022-10-03,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,casual,29,4.99,1.56,144.71,45.24,99.47,0.6873747494989979
2022-10-03,4,1,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,casual,52,4.99,1.56,259.48,81.12,178.36,0.687374749498998
2022-10-03,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,casual,69,4.99,1.56,344.31,107.64,236.67000000000002,0.687374749498998
2022-10-03,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,casual,55,4.99,1.56,274.45,85.8,188.64999999999998,0.6873747494989979
2022-10-03,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,casual,56,4.99,1.56,279.44,87.36,192.07999999999998,0.6873747494989979
2022-10-03,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,casual,59,4.99,1.56,294.41,92.04,202.37,0.6873747494989979
2022-10-03,4,1,10,16,0,3,1,2,0.72,0.6667,0.58,0,casual,42,4.99,1.56,209.58,65.52,144.06,0.687374749498998
2022-10-03,4,1,10,17,0,3,1,1,0.7,0.6515,0.65,0,casual,84,4.99,1.56,419.16,131.04,288.12,0.687374749498998
2022-10-03,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0,casual,54,4.99,1.56,269.46000000000004,84.24000000000001,185.22000000000003,0.687374749498998
2022-10-03,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0,casual,49,4.99,1.56,244.51000000000002,76.44,168.07000000000002,0.687374749498998
2022-10-03,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0,casual,48,4.99,1.56,239.52,74.88,164.64000000000001,0.687374749498998
2022-10-03,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0,casual,14,4.99,1.56,69.86,21.84,48.019999999999996,0.6873747494989979
2022-10-03,4,1,10,22,0,3,1,1,0.66,0.6212,0.74,0,casual,9,4.99,1.56,44.910000000000004,14.040000000000001,30.870000000000005,0.687374749498998
2022-10-03,4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0,casual,21,4.99,1.56,104.79,32.76,72.03,0.687374749498998
2022-10-04,4,1,10,0,0,4,1,3,0.64,0.5758,0.89,0,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-10-04,4,1,10,1,0,4,1,2,0.62,0.5455,0.94,0,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-04,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-10-04,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0,casual,5,4.99,1.56,24.950000000000003,7.800000000000001,17.150000000000002,0.687374749498998
2022-10-04,4,1,10,4,0,4,1,2,0.64,0.5758,0.89,0,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-10-04,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-04,4,1,10,6,0,4,1,3,0.62,0.5455,0.94,0.0896,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-10-04,4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,casual,12,4.99,1.56,59.88,18.72,41.160000000000004,0.687374749498998
2022-10-04,4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0,casual,27,4.99,1.56,134.73000000000002,42.120000000000005,92.61000000000001,0.687374749498998
2022-10-04,4,1,10,9,0,4,1,2,0.64,0.5758,0.89,0.194,casual,40,4.99,1.56,199.60000000000002,62.400000000000006,137.20000000000002,0.687374749498998
2022-10-04,4,1,10,10,0,4,1,2,0.66,0.6061,0.83,0.1343,casual,27,4.99,1.56,134.73000000000002,42.120000000000005,92.61000000000001,0.687374749498998
2022-10-04,4,1,10,11,0,4,1,2,0.7,0.6515,0.7,0.1045,casual,38,4.99,1.56,189.62,59.28,130.34,0.687374749498998
2022-10-04,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,casual,57,4.99,1.56,284.43,88.92,195.51,0.6873747494989979
2022-10-04,4,1,10,13,0,4,1,2,0.72,0.6667,0.58,0.3284,casual,63,4.99,1.56,314.37,98.28,216.09,0.687374749498998
2022-10-04,4,1,10,14,0,4,1,1,0.7,0.6515,0.61,0.2537,casual,56,4.99,1.56,279.44,87.36,192.07999999999998,0.6873747494989979
2022-10-04,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,casual,77,4.99,1.56,384.23,120.12,264.11,0.687374749498998
2022-10-04,4,1,10,16,0,4,1,1,0.7,0.6515,0.54,0.2836,casual,86,4.99,1.56,429.14000000000004,134.16,294.98,0.687374749498998
2022-10-04,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,casual,112,4.99,1.56,558.88,174.72,384.15999999999997,0.6873747494989979
2022-10-04,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,casual,75,4.99,1.56,374.25,117.0,257.25,0.687374749498998
2022-10-04,4,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,casual,67,4.99,1.56,334.33000000000004,104.52000000000001,229.81000000000003,0.687374749498998
2022-10-04,4,1,10,20,0,4,1,1,0.64,0.6061,0.65,0.1045,casual,50,4.99,1.56,249.5,78.0,171.5,0.687374749498998
2022-10-04,4,1,10,21,0,4,1,1,0.62,0.6061,0.69,0,casual,33,4.99,1.56,164.67000000000002,51.480000000000004,113.19000000000001,0.687374749498998
2022-10-04,4,1,10,22,0,4,1,1,0.64,0.6212,0.47,0.1343,casual,29,4.99,1.56,144.71,45.24,99.47,0.6873747494989979
2022-10-04,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,casual,18,4.99,1.56,89.82000000000001,28.080000000000002,61.74000000000001,0.687374749498998
2022-10-05,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0,casual,16,4.99,1.56,79.84,24.96,54.88,0.687374749498998
2022-10-05,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-10-05,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-10-05,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0,casual,5,4.99,1.56,24.950000000000003,7.800000000000001,17.150000000000002,0.687374749498998
2022-10-05,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-10-05,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-10-05,4,1,10,6,0,5,1,1,0.52,0.5,0.83,0,casual,4,4.99,1.56,19.96,6.24,13.72,0.687374749498998
2022-10-05,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-10-05,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0,casual,36,4.99,1.56,179.64000000000001,56.160000000000004,123.48000000000002,0.687374749498998
2022-10-05,4,1,10,9,0,5,1,1,0.6,0.6061,0.6,0.0896,casual,58,4.99,1.56,289.42,90.48,198.94,0.6873747494989979
2022-10-05,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0,casual,68,4.99,1.56,339.32,106.08,233.24,0.687374749498998
2022-10-05,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,casual,90,4.99,1.56,449.1,140.4,308.70000000000005,0.687374749498998
2022-10-05,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,casual,161,4.99,1.56,803.39,251.16,552.23,0.687374749498998
2022-10-05,4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0,casual,117,4.99,1.56,583.83,182.52,401.31000000000006,0.687374749498998
2022-10-05,4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,casual,113,4.99,1.56,563.87,176.28,387.59000000000003,0.687374749498998
2022-10-05,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,casual,150,4.99,1.56,748.5,234.0,514.5,0.687374749498998
2022-10-05,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0,casual,153,4.99,1.56,763.47,238.68,524.79,0.6873747494989979
2022-10-05,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,casual,158,4.99,1.56,788.4200000000001,246.48000000000002,541.94,0.687374749498998
2022-10-05,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,casual,106,4.99,1.56,528.94,165.36,363.58000000000004,0.687374749498998
2022-10-05,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,casual,67,4.99,1.56,334.33000000000004,104.52000000000001,229.81000000000003,0.687374749498998
2022-10-05,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,casual,66,4.99,1.56,329.34000000000003,102.96000000000001,226.38000000000002,0.687374749498998
2022-10-05,4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,casual,47,4.99,1.56,234.53,73.32000000000001,161.20999999999998,0.6873747494989979
2022-10-05,4,1,10,22,0,5,1,1,0.6,0.5909,0.73,0.2836,casual,63,4.99,1.56,314.37,98.28,216.09,0.687374749498998
2022-10-05,4,1,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,casual,23,4.99,1.56,114.77000000000001,35.88,78.89000000000001,0.687374749498998
2022-10-06,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,casual,37,4.99,1.56,184.63,57.72,126.91,0.687374749498998
2022-10-06,4,1,10,1,0,6,0,1,0.56,0.5303,0.83,0.2537,casual,25,4.99,1.56,124.75,39.0,85.75,0.687374749498998
2022-10-06,4,1,10,2,0,6,0,1,0.56,0.5303,0.78,0.194,casual,13,4.99,1.56,64.87,20.28,44.59,0.687374749498998
2022-10-06,4,1,10,3,0,6,0,1,0.54,0.5152,0.77,0.2239,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-06,4,1,10,4,0,6,0,1,0.54,0.5152,0.83,0.2537,casual,4,4.99,1.56,19.96,6.24,13.72,0.687374749498998
2022-10-06,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.194,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-06,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-10-06,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,casual,13,4.99,1.56,64.87,20.28,44.59,0.687374749498998
2022-10-06,4,1,10,8,0,6,0,1,0.56,0.5303,0.83,0.194,casual,22,4.99,1.56,109.78,34.32,75.46000000000001,0.687374749498998
2022-10-06,4,1,10,9,0,6,0,1,0.6,0.5909,0.73,0.194,casual,130,4.99,1.56,648.7,202.8,445.90000000000003,0.687374749498998
2022-10-06,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,casual,198,4.99,1.56,988.0200000000001,308.88,679.1400000000001,0.687374749498998
2022-10-06,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,casual,258,4.99,1.56,1287.42,402.48,884.94,0.687374749498998
2022-10-06,4,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,casual,362,4.99,1.56,1806.38,564.72,1241.66,0.687374749498998
2022-10-06,4,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,casual,310,4.99,1.56,1546.9,483.6,1063.3000000000002,0.6873747494989981
2022-10-06,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,casual,269,4.99,1.56,1342.31,419.64,922.67,0.687374749498998
2022-10-06,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,casual,279,4.99,1.56,1392.21,435.24,956.97,0.687374749498998
2022-10-06,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,casual,317,4.99,1.56,1581.8300000000002,494.52000000000004,1087.3100000000002,0.687374749498998
2022-10-06,4,1,10,17,0,6,0,1,0.54,0.5152,0.49,0.3881,casual,268,4.99,1.56,1337.3200000000002,418.08000000000004,919.2400000000001,0.687374749498998
2022-10-06,4,1,10,18,0,6,0,1,0.52,0.5,0.48,0.4179,casual,183,4.99,1.56,913.1700000000001,285.48,627.69,0.687374749498998
2022-10-06,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,casual,102,4.99,1.56,508.98,159.12,349.86,0.687374749498998
2022-10-06,4,1,10,20,0,6,0,1,0.48,0.4697,0.55,0.2537,casual,75,4.99,1.56,374.25,117.0,257.25,0.687374749498998
2022-10-06,4,1,10,21,0,6,0,1,0.46,0.4545,0.59,0.1343,casual,78,4.99,1.56,389.22,121.68,267.54,0.687374749498998
2022-10-06,4,1,10,22,0,6,0,1,0.44,0.4394,0.62,0.1343,casual,45,4.99,1.56,224.55,70.2,154.35000000000002,0.687374749498998
2022-10-06,4,1,10,23,0,6,0,1,0.44,0.4394,0.62,0.1343,casual,37,4.99,1.56,184.63,57.72,126.91,0.687374749498998
2022-10-07,4,1,10,0,0,0,0,1,0.44,0.4394,0.62,0.1642,casual,28,4.99,1.56,139.72,43.68,96.03999999999999,0.6873747494989979
2022-10-07,4,1,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,casual,29,4.99,1.56,144.71,45.24,99.47,0.6873747494989979
